filename,surface_dice,hausdorff_distance,iou,dice
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0208_4CH_ED_gt_2.png,0.7572,8697.7008,23.4514,37.9929
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0102_4CH_ES_gt_2.png,0.5151,16580.1086,8.7384,16.0723
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0120_4CH_ED_gt_3.png,0.0000,23834.6387,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0178_4CH_ED_gt_1.png,0.0000,18146.6250,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0052_4CH_ED_gt_3.png,0.0000,30688.7602,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0178_2CH_ED_gt_2.png,1.3444,13096.9462,20.6549,34.2380
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0046_4CH_ED_gt_3.png,0.0000,23910.6671,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0354_4CH_ES_gt_3.png,0.0000,30153.2751,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0241_4CH_ED_gt_1.png,0.0000,19389.1722,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0395_2CH_ED_gt_2.png,1.6429,11400.4386,15.4459,26.7587
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0443_4CH_ED_gt_2.png,1.1893,10007.9968,19.5599,32.7199
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0208_4CH_ED_gt_1.png,0.0000,22380.5719,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0368_4CH_ED_gt_2.png,0.2286,13741.9067,15.9085,27.4502
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0241_2CH_ES_gt_3.png,0.0000,30187.5802,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0395_2CH_ES_gt_2.png,0.2188,12614.6740,17.7938,30.2118
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0419_2CH_ES_gt_2.png,0.7117,8586.6175,14.4626,25.2704
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0017_4CH_ED_gt_1.png,0.0000,17352.8096,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0071_2CH_ES_gt_3.png,0.0000,25246.1878,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0216_4CH_ES_gt_2.png,0.3987,16920.1064,8.3887,15.4790
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0102_2CH_ES_gt_3.png,0.0000,22999.3478,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0323_4CH_ES_gt_2.png,0.9409,16881.3507,7.1488,13.3437
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0387_4CH_ED_gt_2.png,0.6424,11260.5506,11.8674,21.2169
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0123_2CH_ED_gt_2.png,0.7705,15716.5518,9.2368,16.9115
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0042_4CH_ED_gt_3.png,0.0000,29565.6896,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0269_4CH_ES_gt_3.png,0.0000,29330.1892,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0400_2CH_ED_gt_2.png,3.7471,8660.8314,12.6612,22.4766
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0270_4CH_ES_gt_1.png,0.0000,19230.1846,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0328_4CH_ED_gt_1.png,0.0000,18500.2703,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0197_4CH_ED_gt_3.png,0.0000,34008.5283,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0395_2CH_ES_gt_1.png,0.0000,16140.0124,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0301_4CH_ES_gt_1.png,0.0000,17805.8979,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0071_2CH_ED_gt_3.png,0.0000,26709.7361,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0198_2CH_ES_gt_2.png,1.4161,10335.3761,29.2518,45.2632
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0324_2CH_ES_gt_2.png,1.1487,15823.0844,12.5712,22.3347
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0225_4CH_ED_gt_2.png,0.8690,11763.0778,15.8293,27.3321
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0071_2CH_ED_gt_2.png,0.4773,14542.6958,5.8815,11.1096
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0318_2CH_ES_gt_3.png,0.0000,29289.7593,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0324_2CH_ED_gt_2.png,1.2949,13315.0291,13.4698,23.7417
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0269_2CH_ED_gt_2.png,0.3284,9590.0991,23.5295,38.0954
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0198_4CH_ES_gt_2.png,0.3464,11933.9851,19.9368,33.2455
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0178_4CH_ED_gt_2.png,0.3308,13472.9358,12.9133,22.8730
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0226_4CH_ED_gt_3.png,0.0000,24068.2363,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0034_2CH_ED_gt_2.png,1.0935,13055.2671,17.8917,30.3527
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0354_4CH_ED_gt_1.png,0.0000,20717.1427,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0225_2CH_ED_gt_3.png,0.0000,23807.5618,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0086_4CH_ES_gt_3.png,0.0000,21079.3738,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0017_2CH_ES_gt_1.png,0.0000,17385.0510,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0216_4CH_ES_gt_3.png,0.0000,22434.1258,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0324_4CH_ED_gt_3.png,0.0000,26225.5601,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0208_2CH_ES_gt_2.png,1.5658,9761.6597,17.8652,30.3146
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0354_4CH_ED_gt_3.png,0.0000,31802.5156,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0197_2CH_ES_gt_3.png,0.0000,28786.2815,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0387_2CH_ES_gt_1.png,0.0000,19843.6388,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0134_2CH_ES_gt_2.png,0.6301,12101.6528,28.8969,44.8372
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0301_4CH_ED_gt_2.png,0.6349,16949.9263,10.5396,19.0693
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0123_2CH_ED_gt_1.png,0.6606,18044.6668,0.3059,0.6100
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0400_4CH_ES_gt_2.png,0.3279,12554.2821,20.8028,34.4409
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0187_2CH_ES_gt_2.png,0.5028,11180.3399,11.2844,20.2803
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0102_4CH_ED_gt_3.png,0.0000,24407.3759,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0241_2CH_ES_gt_1.png,0.0000,16635.5042,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0225_2CH_ES_gt_2.png,0.3667,14263.5900,13.4901,23.7731
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0034_4CH_ED_gt_3.png,0.0000,26900.7435,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0071_4CH_ES_gt_3.png,0.0000,23758.7878,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0284_2CH_ED_gt_2.png,1.7435,7513.3215,13.6945,24.0899
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0241_2CH_ED_gt_1.png,0.0000,19918.0822,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0187_2CH_ED_gt_2.png,0.5941,11670.9040,16.8450,28.8331
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0395_4CH_ED_gt_3.png,0.0000,32413.8859,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0400_4CH_ED_gt_2.png,3.7098,9386.1600,18.8597,31.7344
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0400_4CH_ED_gt_1.png,0.0000,17990.2752,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0120_4CH_ES_gt_2.png,1.1119,18228.0004,9.3196,17.0502
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0318_4CH_ES_gt_3.png,0.0000,30187.5802,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0034_2CH_ED_gt_3.png,0.0000,26752.5700,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0323_4CH_ES_gt_1.png,0.0000,18532.4041,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0368_4CH_ED_gt_3.png,0.0000,27342.6407,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0405_2CH_ES_gt_1.png,0.0000,20701.9323,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0226_2CH_ES_gt_2.png,0.5743,17270.7846,3.9866,7.6675
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0354_2CH_ES_gt_3.png,0.0000,27907.8842,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0368_2CH_ED_gt_1.png,1.2467,16311.0392,0.0310,0.0620
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0032_4CH_ES_gt_3.png,0.0000,26585.1462,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0120_2CH_ED_gt_1.png,0.0000,17216.8522,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0226_4CH_ED_gt_2.png,0.6319,12316.6554,10.9374,19.7182
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0111_2CH_ES_gt_2.png,0.7277,14847.5587,9.3253,17.0597
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0443_4CH_ED_gt_1.png,0.0000,19565.5309,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0387_4CH_ED_gt_3.png,0.0000,27657.3679,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0270_2CH_ES_gt_3.png,0.0000,31143.0570,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0052_2CH_ED_gt_3.png,0.0000,28911.0705,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0178_2CH_ED_gt_3.png,0.0000,30306.5999,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0323_4CH_ES_gt_3.png,0.0000,23688.1827,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0111_2CH_ES_gt_1.png,0.0000,18083.4178,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0017_2CH_ED_gt_1.png,0.0000,16531.4851,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0449_2CH_ES_gt_3.png,0.0000,23453.9975,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0197_2CH_ES_gt_1.png,0.0000,16401.2195,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0449_4CH_ES_gt_3.png,0.0000,30740.5270,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0120_2CH_ED_gt_3.png,0.0000,24469.5729,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0449_2CH_ES_gt_2.png,0.7122,15536.0870,10.7219,19.3673
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0226_4CH_ES_gt_1.png,0.0000,17307.2239,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0354_2CH_ED_gt_3.png,0.0000,30772.2277,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0123_4CH_ED_gt_1.png,0.0000,18350.4768,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0323_4CH_ED_gt_2.png,0.9569,15608.0108,8.3997,15.4977
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0226_2CH_ED_gt_2.png,6.0690,3721.5588,15.9130,27.4568
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0120_4CH_ED_gt_1.png,0.1802,18515.3990,0.1065,0.2128
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0269_2CH_ES_gt_1.png,0.0000,16070.1587,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0301_2CH_ES_gt_1.png,0.0000,16613.8496,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0226_4CH_ES_gt_3.png,0.0000,21824.7566,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0089_2CH_ED_gt_1.png,0.0000,17551.3532,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0400_2CH_ES_gt_2.png,1.2550,10903.6691,24.4694,39.3180
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0111_4CH_ES_gt_2.png,0.7747,16189.1939,10.8573,19.5879
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0197_2CH_ED_gt_3.png,0.0000,30700.0000,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0216_2CH_ES_gt_1.png,0.0000,17861.9708,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0328_2CH_ED_gt_3.png,0.0000,28264.6422,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0270_2CH_ED_gt_3.png,0.0000,30911.8100,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0111_4CH_ES_gt_3.png,0.0000,24680.5592,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0269_4CH_ED_gt_2.png,0.1157,11187.9399,23.0942,37.5228
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0449_4CH_ES_gt_1.png,0.0000,19190.8833,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0042_2CH_ES_gt_3.png,0.0000,29839.7386,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0395_2CH_ED_gt_1.png,0.0000,16124.5155,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0211_4CH_ED_gt_1.png,0.2592,21702.0736,0.8024,1.5921
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0310_4CH_ED_gt_1.png,0.0000,20663.2524,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0032_2CH_ES_gt_3.png,0.0000,23739.4187,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0086_2CH_ED_gt_2.png,0.7426,15305.2279,10.6545,19.2572
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0042_4CH_ES_gt_1.png,0.0000,19691.8765,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0324_4CH_ES_gt_2.png,0.2543,14131.5250,11.4472,20.5428
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0178_2CH_ES_gt_3.png,0.0000,30232.4329,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0318_4CH_ES_gt_1.png,0.0000,19413.9125,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0191_2CH_ES_gt_3.png,0.0000,27721.8326,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0419_4CH_ED_gt_3.png,0.0000,34298.6880,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0089_4CH_ED_gt_2.png,2.1519,4992.9951,31.0019,47.3304
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0216_4CH_ED_gt_3.png,0.0000,23084.1937,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0225_4CH_ES_gt_3.png,0.0000,24016.8691,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0017_4CH_ES_gt_2.png,0.6658,16024.0444,10.9315,19.7085
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0071_4CH_ES_gt_1.png,0.0000,17328.0120,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0032_2CH_ES_gt_2.png,0.7072,18867.9623,7.9202,14.6779
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0120_2CH_ED_gt_2.png,0.6101,15932.6708,11.7205,20.9819
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0034_2CH_ES_gt_3.png,0.0000,24253.8657,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0102_2CH_ES_gt_2.png,0.3974,17200.2907,11.1486,20.0607
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0392_2CH_ED_gt_2.png,0.6940,13879.8415,12.1913,21.7330
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0034_4CH_ES_gt_3.png,0.0000,23712.4440,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0328_4CH_ED_gt_2.png,0.2227,12563.4390,17.1507,29.2797
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0052_2CH_ED_gt_1.png,1.4612,12975.7466,0.3487,0.6950
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0395_2CH_ES_gt_3.png,0.0000,29387.4123,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0368_2CH_ED_gt_3.png,0.0000,26379.7271,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0120_4CH_ES_gt_3.png,0.0000,22373.1983,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0052_4CH_ED_gt_1.png,0.0000,16745.1486,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0178_4CH_ES_gt_3.png,0.0000,29893.3103,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0318_4CH_ED_gt_2.png,0.3955,9914.1313,16.9856,29.0388
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0226_2CH_ED_gt_1.png,0.8628,15311.4336,0.0870,0.1738
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0086_4CH_ED_gt_1.png,0.0000,16984.9934,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0191_2CH_ED_gt_3.png,0.0000,29226.1869,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0270_4CH_ES_gt_2.png,0.2597,16992.3512,9.7467,17.7622
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0368_2CH_ED_gt_2.png,0.9963,16183.9427,5.8221,11.0036
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0017_4CH_ED_gt_2.png,0.6359,14977.3162,9.8184,17.8812
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0328_2CH_ES_gt_3.png,0.0000,26055.5176,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0111_2CH_ED_gt_1.png,0.0000,16662.8329,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0211_2CH_ES_gt_2.png,1.2592,6505.3824,25.8514,41.0824
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0310_2CH_ED_gt_2.png,0.7663,14932.5149,15.0289,26.1307
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0071_4CH_ED_gt_1.png,0.0000,17528.5481,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0225_2CH_ES_gt_3.png,0.0000,22332.9353,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0017_4CH_ES_gt_1.png,0.0000,18607.7941,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0211_4CH_ES_gt_3.png,0.0000,31096.1412,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0323_2CH_ED_gt_3.png,0.0000,24566.8476,0.0000,0.0000
