filename,surface_dice,hausdorff_distance,iou,dice
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0269_4CH_ES_gt_3.png,0.0000,29277.4657,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0042_4CH_ED_gt_3.png,0.0000,28738.3020,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0197_4CH_ED_gt_3.png,0.0000,33367.1995,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0324_2CH_ED_gt_2.png,3.6025,10043.9036,5.3410,10.1403
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0324_2CH_ES_gt_2.png,0.6881,13730.6227,12.1713,21.7013
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0328_4CH_ED_gt_1.png,0.0000,18500.2703,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0301_4CH_ES_gt_1.png,0.0000,17758.9414,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0395_2CH_ES_gt_1.png,0.0000,18298.9071,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0269_2CH_ED_gt_2.png,0.8994,6923.1496,22.2395,36.3868
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0071_2CH_ED_gt_2.png,0.5552,13908.6304,5.6947,10.7758
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0318_2CH_ES_gt_3.png,0.0000,28334.0784,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0225_4CH_ED_gt_2.png,0.2646,13577.1867,7.3231,13.6469
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0270_4CH_ES_gt_1.png,0.0000,18458.8732,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0226_4CH_ED_gt_3.png,0.0000,24135.6583,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0178_4CH_ED_gt_2.png,1.0695,13373.4812,11.5371,20.6875
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0034_2CH_ED_gt_2.png,1.4879,6815.4237,24.1145,38.8585
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0354_4CH_ED_gt_3.png,0.0000,31548.3756,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0225_2CH_ED_gt_3.png,0.0000,22051.7573,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0354_4CH_ED_gt_1.png,0.0000,20670.0266,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0017_2CH_ES_gt_1.png,0.0000,16754.7008,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0208_2CH_ES_gt_2.png,1.3822,13480.7270,6.8773,12.8695
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0197_2CH_ES_gt_3.png,0.0000,28605.5939,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0324_4CH_ED_gt_3.png,0.0000,25462.9142,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0086_4CH_ES_gt_3.png,0.0000,19413.9125,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0102_4CH_ED_gt_3.png,0.0000,24379.0894,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0387_2CH_ES_gt_1.png,0.0000,18425.2544,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0134_2CH_ES_gt_2.png,1.2731,11104.0533,17.1947,29.3439
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0216_4CH_ES_gt_3.png,0.0000,22638.4628,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0225_2CH_ES_gt_2.png,0.8439,6181.4238,23.4263,37.9600
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0301_4CH_ED_gt_2.png,2.0305,5162.3638,24.2690,39.0588
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0187_2CH_ES_gt_2.png,0.3065,14449.9135,1.7750,3.4881
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0400_4CH_ES_gt_2.png,1.3317,6166.0360,24.9516,39.9380
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0123_2CH_ED_gt_1.png,0.0000,17951.3231,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0241_2CH_ES_gt_1.png,0.0000,16681.1271,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0034_4CH_ED_gt_3.png,0.0000,26140.0077,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0071_4CH_ES_gt_3.png,0.0000,22588.7140,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0187_2CH_ED_gt_2.png,1.1770,10606.6017,17.7647,30.1699
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0395_4CH_ED_gt_3.png,0.0000,31676.6475,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0241_2CH_ED_gt_1.png,0.0000,19949.1854,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0120_4CH_ES_gt_2.png,0.8469,18000.5555,6.9499,12.9966
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0400_4CH_ED_gt_1.png,0.0000,17990.2752,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0284_2CH_ED_gt_2.png,0.4996,15311.7602,1.5387,3.0307
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0318_4CH_ES_gt_3.png,0.0000,29614.1858,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0400_4CH_ED_gt_2.png,0.9810,12180.7225,11.7330,21.0018
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0226_2CH_ES_gt_2.png,1.3438,9972.4621,0.8854,1.7552
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0120_2CH_ED_gt_1.png,0.0000,17181.6763,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0034_2CH_ED_gt_3.png,0.0000,24621.9414,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0405_2CH_ES_gt_1.png,0.0000,19103.9263,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0354_2CH_ES_gt_3.png,0.0000,26389.3918,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0368_2CH_ED_gt_1.png,0.8147,16075.1361,0.0194,0.0387
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0368_4CH_ED_gt_3.png,0.0000,27644.1676,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0323_4CH_ES_gt_1.png,0.0000,18317.4780,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0226_4CH_ED_gt_2.png,0.7205,9362.1579,14.1941,24.8595
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0032_4CH_ES_gt_3.png,0.0000,25457.4154,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0111_2CH_ES_gt_2.png,0.5544,11992.0807,6.3479,11.9380
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0443_4CH_ED_gt_1.png,0.0000,20191.0871,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0387_4CH_ED_gt_3.png,0.0000,27772.1083,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0052_2CH_ED_gt_3.png,0.0000,29437.3912,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0270_2CH_ES_gt_3.png,0.0000,28838.3425,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0323_4CH_ES_gt_3.png,0.0000,23263.9206,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0197_2CH_ES_gt_1.png,0.0000,14773.2867,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0111_2CH_ES_gt_1.png,0.0000,16868.0171,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0449_2CH_ES_gt_3.png,0.0000,19962.4648,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0178_2CH_ED_gt_3.png,0.0000,29100.0000,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0449_2CH_ES_gt_2.png,2.6316,8340.8633,17.6446,29.9965
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0120_2CH_ED_gt_3.png,0.0000,24045.3738,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0449_4CH_ES_gt_3.png,0.0000,30800.1623,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0017_2CH_ED_gt_1.png,0.0000,15784.8028,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0323_4CH_ED_gt_2.png,0.8923,15520.6314,9.1104,16.6994
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0123_4CH_ED_gt_1.png,0.0000,17670.5970,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0226_4CH_ES_gt_1.png,0.0000,17262.6765,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0226_2CH_ED_gt_2.png,1.5526,6262.5873,18.1022,30.6551
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0120_4CH_ED_gt_1.png,0.0000,18588.4373,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0354_2CH_ED_gt_3.png,0.0000,26828.7160,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0269_2CH_ES_gt_1.png,0.0000,15892.7656,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0226_4CH_ES_gt_3.png,0.0000,21816.0491,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0400_2CH_ES_gt_2.png,0.9494,8902.2469,22.0033,36.0701
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0089_2CH_ED_gt_1.png,0.0000,17617.3210,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0301_2CH_ES_gt_1.png,0.0000,16363.6793,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0197_2CH_ED_gt_3.png,0.0000,28409.1535,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0216_2CH_ES_gt_1.png,0.0000,17861.9708,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0270_2CH_ED_gt_3.png,0.0000,29964.1452,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0449_4CH_ES_gt_1.png,0.0000,20701.9323,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0395_2CH_ED_gt_1.png,0.0000,18094.4743,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0111_4CH_ES_gt_2.png,0.5567,15973.1024,7.0209,13.1206
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0328_2CH_ED_gt_3.png,0.0000,26913.3796,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0211_4CH_ED_gt_1.png,0.2723,22925.9678,0.0500,0.1000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0111_4CH_ES_gt_3.png,0.0000,24680.5592,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0269_4CH_ED_gt_2.png,0.2372,11076.5518,21.2267,35.0198
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0032_2CH_ES_gt_3.png,0.0000,22880.5594,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0086_2CH_ED_gt_2.png,1.5704,13379.4619,17.9432,30.4269
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0042_4CH_ES_gt_1.png,0.0000,19305.1807,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0310_4CH_ED_gt_1.png,0.0000,20645.5806,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0324_4CH_ES_gt_2.png,0.5035,13159.0273,9.8224,17.8877
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0042_2CH_ES_gt_3.png,0.0000,28721.0724,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0089_4CH_ED_gt_2.png,1.2995,6673.0802,24.4992,39.3565
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0419_4CH_ED_gt_3.png,0.0000,33329.4164,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0178_2CH_ES_gt_3.png,0.0000,29102.9208,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0318_4CH_ES_gt_1.png,0.0000,19399.2268,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0191_2CH_ES_gt_3.png,0.0000,26759.8580,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0392_2CH_ED_gt_2.png,0.4105,11704.6999,9.2900,17.0006
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0032_2CH_ES_gt_2.png,0.0000,18436.1059,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0216_4CH_ED_gt_3.png,0.0000,22770.5951,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0034_2CH_ES_gt_3.png,0.0000,23418.1554,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0017_4CH_ES_gt_2.png,0.9036,15844.5574,8.6716,15.9593
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0071_4CH_ES_gt_1.png,0.0000,17270.7846,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0395_2CH_ES_gt_3.png,0.0000,28144.8041,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0034_4CH_ES_gt_3.png,0.0000,23930.1066,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0225_4CH_ES_gt_3.png,0.0000,24167.1264,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0328_4CH_ED_gt_2.png,0.3701,12490.7966,11.2264,20.1866
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0368_2CH_ED_gt_3.png,0.0000,24848.5412,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0102_2CH_ES_gt_2.png,0.7042,14977.6500,15.9509,27.5133
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0052_2CH_ED_gt_1.png,0.8649,13124.4047,0.1981,0.3954
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0120_4CH_ES_gt_3.png,0.0000,22440.3654,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0120_2CH_ED_gt_2.png,0.7634,14375.6739,12.5157,22.2470
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0052_4CH_ED_gt_1.png,0.0000,22917.2424,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0178_4CH_ES_gt_3.png,0.0000,29429.2372,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0226_2CH_ED_gt_1.png,1.6636,15199.0131,0.0737,0.1473
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0318_4CH_ED_gt_2.png,0.9965,10824.0473,10.0766,18.3083
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0086_4CH_ED_gt_1.png,0.0000,16694.0109,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0191_2CH_ED_gt_3.png,0.0000,28364.7669,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0270_4CH_ES_gt_2.png,0.5281,16714.0659,7.3581,13.7076
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0368_2CH_ED_gt_2.png,1.3168,7021.3959,20.4531,33.9603
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0328_2CH_ES_gt_3.png,0.0000,24879.3087,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0017_4CH_ES_gt_1.png,0.0000,18027.7564,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0225_2CH_ES_gt_3.png,0.0000,21321.5853,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0310_2CH_ED_gt_2.png,1.7351,13629.7469,16.7265,28.6593
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0017_4CH_ED_gt_2.png,0.3030,11230.7613,6.7912,12.7186
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0323_2CH_ED_gt_3.png,0.0000,23255.1070,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0211_2CH_ES_gt_2.png,1.2924,4675.4679,31.2472,47.6158
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0071_4CH_ED_gt_1.png,0.0000,17473.4084,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0111_2CH_ED_gt_1.png,0.0000,16240.9975,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p3_i/CRIS_R50/pred/patient0211_4CH_ES_gt_3.png,0.0000,30511.8010,0.0000,0.0000
